Aepyceros_melampus,Alcelaphus_buselaphus,Alcelaphus_caama,Alces_alces,Alces_americanus,Ammotragus_lervia,Antidorcas_marsupialis,Antilocapra_americana,Antilope_cervicapra,Axis_axis,Axis_porcinus,Bison_bison,Bison_bonasus,Blastocerus_dichotomus,Bos_frontalis_gaurus,Bos_grunniens_mutus,Bos_javanicus,Bos_taurus_primigenius,Boselaphus_tragocamelus,Bubalus_bubalis_arnee,Budorcas_taxicolor,Camelus_bactrianus,Camelus_dromedarius,Capra_hircus_aegagrus,Capra_ibex,Capra_nubiana,Capra_pyrenaica,Capra_sibirica,Capreolus_capreolus,Capreolus_pygargus,Capricornis_crispus,Capricornis_swinhoei,Catagonus_wagneri,Cephalophus_dorsalis,Cephalophus_jentinki,Cephalophus_natalensis,Cephalophus_niger,Cephalophus_nigrifrons,Cephalophus_rufilatus,Cephalophus_silvicultor,Cephalophus_zebra,Ceratotherium_simum,Cervus_elaphus,Cervus_nippon,Connochaetes_gnou,Connochaetes_taurinus,Dama_dama,Damaliscus_korrigum,Damaliscus_lunatus,Damaliscus_pygargus,Diceros_bicornis,Equus_burchellii,Equus_grevyi,Equus_hemionus,Equus_kiang,Equus_przewalskii,Equus_zebra,Eudorcas_rufifrons,Eudorcas_thomsonii,Gazella_bennettii,Gazella_dorcas,Gazella_gazella,Gazella_subgutturosa,Giraffa_camelopardalis,Hemitragus_jemlahicus,Hippocamelus_antisensis,Hippocamelus_bisulcus,Hippopotamus_amphibius,Hippotragus_equinus,Hippotragus_niger,Hyemoschus_aquaticus,Hylochoerus_meinertzhageni,Kobus_ellipsiprymnus,Kobus_kob,Kobus_leche,Kobus_megaceros,Kobus_vardonii,Lama_glama_guanicoe,Litocranius_walleri,Madoqua_guentheri,Madoqua_kirkii,Madoqua_saltiana,Mazama_americana,Mazama_gouazoubira,Mazama_nana,Mazama_pandora,Mazama_rufina,Mazama_temama,Muntiacus_muntjak,Muntiacus_reevesi,Nanger_granti,Nanger_soemmerringii,Neotragus_batesi,Neotragus_pygmaeus,Odocoileus_hemionus,Odocoileus_virginianus,Oreamnos_americanus,Oreotragus_oreotragus,Oryx_beisa,Oryx_gazella,Oryx_leucoryx,Ourebia_ourebi,Ovibos_moschatus,Ovis_ammon,Ovis_aries_orientalis,Ovis_canadensis,Ovis_dalli,Ozotoceros_bezoarticus,Pecari_tajacu,Pelea_capreolus,Phacochoerus_aethiopicus,Phacochoerus_africanus,Philantomba_maxwellii,Philantomba_monticola,Potamochoerus_larvatus,Potamochoerus_porcus,Procapra_picticaudata,Pseudois_nayaur,Pudu_puda,Rangifer_tarandus,Raphicerus_campestris,Raphicerus_melanotis,Raphicerus_sharpei,Redunca_arundinum,Redunca_fulvorufula,Redunca_redunca,Rhinoceros_unicornis,Rucervus_duvaucelii,Rupicapra_pyrenaica,Rupicapra_rupicapra,Rusa_timorensis,Rusa_unicolor,Sus_barbatus,Sus_cebifrons,Sus_scrofa,Sylvicapra_grimmia,Syncerus_caffer,Tapirus_bairdii,Tapirus_pinchaque,Tapirus_terrestris,Taurotragus_oryx,Tayassu_pecari,Tragelaphus_angasii,Tragelaphus_buxtoni,Tragelaphus_eurycerus,Tragelaphus_imberbis,Tragelaphus_scriptus,Tragelaphus_spekii,Tragelaphus_strepsiceros,Tragulus_kanchil,Tragulus_napu,Vicugna_vicugna
Rupicapra_pyrenaica,0.0490709411785872,0.0289103890169674,1.94093623420155e-05,0.0288572898006829,0.00819626460368872,0.00624411969424032,0.00637775786713912,0.0319337638203556,0.0445923253201099,0.0396510924510859,0.106517592841598,0.49993447518181,0.00154016722086936,0.00352930442042443,0.130915354396741,0.0069216681108113,0.0893011917684609,1.66533453693773e-15,1.77635683940025e-15,0.195919408420088,0.00211247029813499,0.00624435098060261,0.00317846228280205,0.00657718685417497,0.0221960286064822,1.77635683940025e-15,0.00304556328735817,0.000845140865013416,0.00813044704026478,0.162100695478148,0.0325608398035153,0.0152096098672121,1.80218813039534e-06,0.464789172887133,0.0720744496537687,0.345905888451445,0.414637383348352,0.0283142500177034,1.66533453693773e-15,0.438406073959828,0.0791814993092026,0.121404108292192,0.0357781237155723,0.167077270954412,0.042407829133322,0.136971578444256,0.00141155114895075,0.0509699697836258,0.0600492295510157,0.0246671485717315,0.0737463445658761,0.101218785523741,0.00130683952668109,1.66533453693773e-15,0.0054553353627812,1.88737914186277e-15,0.0193194953288592,3.00768742556023e-06,0.0114419769294852,3.17860281029425e-05,1.77635683940025e-15,-1.09848770080134e-08,0.000233278055833397,0.0558744678549902,0.105956517308021,0.0678651850375795,0.00539109188424192,0.092777410624287,1.55431223447522e-15,0.00315338494667794,0.372932609229438,0.299410185763324,0.168695892929299,1.55431223447522e-15,1.33226762955019e-15,2.98840309369552e-05,1.66533453693773e-15,0.041144041171522,0.00283463620438851,0.0199025483231245,0.1863639797087,0.0133822296460503,0.0785610327232423,0.217579561415403,0.356108073374076,0.02614576218006,0.0749472027691797,0.167039941463306,0.155929273655499,1.11022302462516e-15,0.00559649843889021,0.0198145693296883,0.109530817900175,0.289318127716179,0.0345514037398592,0.128351867857988,0.00707468957795188,0.114810800410612,0.00158332866517441,0.00195769839026205,0.00492053594175967,1.65912404668234e-05,1.88737914186277e-15,0.000287818869432743,0.00033291214262765,0.260188583329568,0.000423640799031122,0.0558440636027572,0.113647773703656,0.0165821667482855,0.0995861518020013,0.0779453898425609,0.135265279836666,0.13228610215757,0.206380712182443,0.393673992433789,0.00826377046579496,0.026960072821554,1.50049438724098e-05,0.0128836969030441,0.0154502554599031,0.285799805946642,0.0151376816395199,0.0429439177837556,0.107147479545083,0.00740780302807054,0.0288197196534382,0.258589873479606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rupicapra_rupicapra,0,0.0147543117294439,0,0.128258527886357,0.115388161214898,1.32372390428959e-05,0.308138492017711,0.0393220300666406,0,0.00156445844386965,-3.5527136788005e-15,0.00701862537976039,0.0209176415197264,0,0.00273252069253616,0.322376117901371,0.00100028236534222,0.00577740222034262,0.000376108943236808,0.000991302546777484,0.410156282676131,0.0554798158320399,0.267723898377741,0.0317603859541492,0.0978767774987718,0,0.000308633383136137,0.407145326601912,0.0295079703765748,0.130960942409299,0.0158407885099052,0.544388446446835,-4.44089209850063e-16,0.069064499815005,0,0.000665534350981378,0.0142369325035505,0.116675479470169,0,0.00111794743719473,1.99723807050578e-05,1.11022302462516e-16,0.0332849162470878,0.0500700343292739,0.000576202788515889,0,0.00347969218847122,0.0356783616857372,0,0.232447058258656,0.000484759407432866,0.000221724885491881,6.66715358205172e-05,5.23816021114065e-07,0.44531109547728,0.172342758983568,1.06785699446332e-05,0,0.174741013120806,0.00277208190980871,0,0,0.0248099043389136,0,0.0449211196791472,0.00276232765783213,0.100324738212343,0,-2.8279600883252e-12,-4.44089209850063e-16,0.00156538127630812,0.000465905003467104,1.11022302462516e-16,0,-4.44089209850063e-16,0,-8.88178419700125e-16,0.00942929179698848,6.0937745967049e-05,0.000776115236230668,0.00537945415797947,0.0814235638740956,1.99989358407038e-10,1.13271066829457e-05,1.88737914186277e-15,0.00290075078536522,0.000832080769576526,0.124606862943932,0.0089589064008232,0.00340137813240093,0.000196874625050913,0.000544276644702246,0.271358006591853,0.010027895384155,0.0452449789668959,0.0382486485587281,0.115115434912755,0.0344112859937117,5.20495675344623e-05,0.125742035571176,0.000364279201063078,-4.44089209850063e-16,0.389793399930806,0.385747681532553,0.334342865217684,0.0244809215971872,0.273784816939464,0.0850271386641657,7.44562273898852e-05,0.235880704998888,0.00162360917690407,0.010083977302536,0.00308150090150183,0.0573783973488603,0,-2.22044604925031e-16,0.426623532002547,0.0691869173369796,0.0032969832913704,0.141813997652292,0.37730647811258,0.111759506459725,-2.22044604925031e-16,0.213512998928922,0.00158184268136097,0,5.20124258107657e-07,0.00022875725056215,0.00502116445039913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rusa_timorensis,0.00956607255164166,0.341741674536286,1.11660320656348e-06,0.0313630420235548,0.197106584035681,0.000953993268162479,0.132628558702911,0.00853081559121083,0.00823070478508769,0.035291131145991,0.0386402902909418,0.0666341147625334,0.0601724836801882,0,0.0504852286034803,0.1433629511942,0.0186273539626977,0.0313522086944503,0.0227800702501866,0.0252295218177565,0.189728770420159,0.0244781118341959,0.0438219690133014,0.0134983467997078,0.00624405443998854,-2.22044604925031e-16,0.0240517968965217,0.169021066781143,0.0255618832434434,0.331085558938027,0.0128340152237827,0.106655363354426,0.00880320808560953,0.0505101060921049,0.000108447633602848,0.15933704499024,0.042581607068731,0.00443448157244819,5.58171500819604e-06,0.00541464547855497,0.0260066876092253,0.0461169246379172,0.0225968988020179,0.157610414831836,0.092991620534292,0.00746611095023497,0.0165287379625222,0.123412392633856,0.00534319835447283,0.409143212490118,0.007791690396175,0.0157418418525478,7.15729280785782e-05,5.35187402854742e-05,0.0681092745340073,0.0112801443243497,0.000826174605762175,6.4185643798842e-06,0.24975610075767,0.00407937705156114,-2.22044604925031e-16,8.64479934881146e-06,0.00332803684029215,0.00138451981687082,0.0571069090809948,0.0102152708886607,0.416669749420078,0.0247920375130949,0.000635397255871029,0.0810236561033333,0.0119115842380446,0.00185200401713814,0.0753860043212816,0,0.00040457991949383,3.55510262377567e-05,0.000217015804522713,0.0118104632301741,0.000544750446010767,0.000831213121192942,0.0198906380369069,0.0610374461220798,0.00709019888895557,0.0161847041748447,0.0104820318883211,0.00136037926003851,0.00263585292533774,0.0734651580195322,0.0757194607400874,0.00391247874097889,0.000420362119147422,0.0130963985595265,0.423589965549254,0.160781989206455,0.0436321747994977,0.386949707560469,0.0092119898097256,0.0433026434920709,0.000287828974081417,0.00493036196796481,0.00355667228575385,0.00050995732292336,0.0237735826097972,0.203626347758396,0.0464974363443387,0.0446336530274368,0.0674576366264055,0.21784049066627,0.146896716876533,0.393453049116803,0.0155848008179734,0.145265269417684,0.00376150071304882,0.317876591709539,0.0731045291382832,0.0032598519783249,0.160922479172827,0.0280680651532514,0.000840917539063235,0.0130803965941766,0.0715128843663899,0.056368709826525,0.0106817552141887,0.304018899363932,0.0226778239232583,0,0.00665557712279485,0.136701125634804,0.0222435069560444,0.0610498905931367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rusa_unicolor,0.0736943129081347,0.0735373353823885,0.044185424208577,0.0107429398428921,0.000439481055183433,0.00317403945456363,0.0379228608871716,0.00968729725813466,0.158596345828975,0.51446874291771,0.402309818131917,0.113920264647,0,0.00130938623109789,0.657469435436401,0.0366885727877229,0.501473734961448,0.000218516285936166,0.0321331283262596,0.464026831441176,0.0123182269350982,0.0035974493892259,0.0029273444681176,0.146122011533369,0.0309702401124556,4.23511667655418e-05,0.0021401066869281,0.0233093070343466,0.000435719551782454,0.288412466060555,0.00409802946773508,0.0124917380437626,0.0906380685131735,0.166290131246605,0.0148281862262324,0.185297304694375,0.425530617605157,0.010538114954257,0.024544701209502,0.201073409887531,0.0509652155892697,0.00838321084586158,0.00899554265816105,0.229808861589837,0.0292189652106458,0.052939467924371,7.31220266159127e-06,0.0907987603580603,0.112910259070978,0.0347719330691945,0.0593558168837305,0.0748384865942009,0.00141578664166453,0.000470449753245727,0.00124594594398675,0,0.00660646959984645,0.0044626185287534,0.00732103201657819,0.00522248594450703,5.92929317133617e-05,0.00374472959254313,0.0186757303401888,0.0765237632544226,0.094822095321886,0.15819457385349,0.00130699592446093,0.101482381206289,0.0124857556524425,0.225110252359852,0.204657888716063,0.111383902587258,0.158461569877063,0.0162202124468668,0.0501225278156353,0.00428211387100652,0.112804964282008,0.00769373787289884,0.00652602620297904,0.0391297239343905,0.134407839274442,0.229812029508923,0.0510575457509451,0.26057612174835,0.141205377728551,0.00925893360526442,0.0302819530947751,0.129130411695472,0.591942754370206,1.36581577923067e-05,0.00728697667388367,0.0479453170913761,0.100922300832057,0.34250250163358,0.0601166058547528,0.228912689509711,0.00213980933381208,0.0474074276240715,0.00372802816107975,0.0387972710241749,0.172109675660314,0.0186976160772829,0,0.0003599636116558,0.00662683472681969,0.105608255501688,0.00530509267003099,0.0528897128199788,0.352731060210744,0.0119784322224471,0.257807416752571,0.219730115790095,0.0821985603045814,0.105620016899579,0.146143530954308,0.197409538377481,0.0113356203091411,0.0108004372359495,0.00648984847212264,0.0013293022196702,0.0496376584427821,0.284027238088183,0.0515342722231701,0.0592289086142931,0.0456642335204833,0.00531382457108975,0.0381974668556847,0.28988945680857,0.144307756677803,0.00254065592204655,0.0504864709653891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sus_barbatus,0,4.65405597682711e-06,2.55909071711358e-10,0.00052096959974457,0,2.03181116376072e-09,5.75050063345017e-07,0,0.000199788008745316,4.03308901307797e-05,0.0112662958720109,0.0724775944416262,0,0,0.000349844041635516,0,0.00563540861646161,0,1.11022302462516e-16,0.0186984372023843,0,0,0,0,0.000634494515819206,0,0.000203120628574638,0,0,0.0191801638001187,0.00943182446126289,0.000945828049484065,-4.44089209850063e-16,0.0914786412671059,0.149506183728628,0.0414589270767095,0.067348529821877,0.0331979550677529,0,0.159597301112867,0.032541276053506,8.28549673315138e-10,1.7614653743947e-05,0.0119200756975049,1.29178981299605e-05,0,0,4.44089209850063e-16,0,8.69382420165543e-07,0.000207488270298262,-1.05274011730216e-10,0,0,0,0,0,0,4.08652340289084e-06,0,0,0,0,1.47305210848048e-05,0.00345234625079138,0.000887937188715271,0,0,0,0,0.104007510450288,0.104708299736749,2.43382535713987e-06,-4.24734025727957e-09,0,0,0,0,1.98269844986498e-10,0,0.000116118206129889,0,0.00293607591745426,0.01024299134707,0.107630314675968,0,0.0668535901115542,0.0105861260383335,0.00427008724627043,0,0,4.44089209850063e-16,0.0194839896155475,0.03922839927191,2.73542322052345e-05,0.00141409480076493,1.80234312406879e-05,9.45201611532998e-05,0,0,0,-4.44089209850063e-16,0,0,0,0.0371311319014277,0,0.00212772941995798,0.000642386518755256,0.00038960459120374,9.4261979380339e-05,2.78189807906282e-05,0.0630046429493424,0.000394321712480439,0.0138720841663388,0.126836218374851,0,2.26422002924664e-06,0,0.00125875663711461,0,0.0410394689874575,-2.22044604925031e-16,0,0.000152269142203121,0.0175520432416156,1.23138532918121e-05,0.0267790441740744,0.105219036013065,0.000167213770130958,0.000223187125124258,0.00355645142522709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sus_cebifrons,0.203815081121434,0.291794099426216,0.201090764548475,0.000217814766982349,-3.5527136788005e-15,0.0286958533482267,0.157338459284263,0.0815150741298517,0.177566385007282,0.175953532955629,0.495895809838742,0.0174146023073046,-2.88657986402541e-15,0.00179257727714432,0.146020348491272,0.014651858672761,0.0977343880464184,5.76210126457255e-06,0.033468044772078,0.232407198377327,0.000845740550027285,0.051228928345986,0.148473379736519,0.115028182671921,0.00545413554126417,0.000467786332883802,0.00153902072249612,0.0286984797170655,-2.88657986402541e-15,0.0888717845604605,5.8210034654449e-05,0.000821277424277733,0.515716365924156,0.00797195235647641,0.000641629292589818,0.129184955007833,0.0650803384426133,0.000143826089243793,0.00363703437356977,0.00832171417556604,0.00975651385603482,0.0915171364245617,0.00224214985507787,0.342425749794593,0.0187555657650708,0.287415950220381,-2.22044604925031e-15,0.264218435773475,0.442074331097522,0.0759718955381156,0.0955886475629329,0.126782786762305,6.88476945587269e-05,0.00802368018282318,0.000429141287960677,-3.77475828372553e-15,0.0294474060527086,0.000880908471635022,0.0036131315455451,0.0312725351014463,0.00429682682312027,0.00177721857271496,0.0946211602545277,0.194755625207947,0.00509775789175215,0.0799720477907644,6.84663753545145e-05,0.323385663604823,0.00640782707996645,0.319840205393177,0.0163097668489752,0.00304072460638138,0.271802299229956,0.000853264530169429,0.365035282783004,0.00187717232671047,0.0153920417779765,0.00157166451188151,0.0046654832792512,0.000670973480113024,0.124197605227295,0.0639397764075151,0.00260308775920448,0.0905722027582969,0.00279581295361797,0.0196919407801928,0.000717147031679466,0.0293273599565396,0.0677987071245874,-1.11022302462516e-15,0.000775850122141764,0.383234679732721,0.0185110044824967,0.155411586507437,0.195521195511498,0.11788734164145,-3.10862446895044e-15,0.244292600061512,0.00230355226015666,0.109893225270196,0.10564413977649,0.23242588973541,-3.77475828372553e-15,1.4220168268464e-06,0.031151523486642,0.394265386202764,0.00360629496973552,0.140952937416049,0.249735508370751,0.00492839103718723,0.199411751492902,0.47132007548201,0.000665780364401902,0.0454575831140304,0.376316139369652,0.0138849982101461,0.00107121821293055,0.00312135806507563,0.000420679714932537,4.71031388900034e-05,0.278418936724847,0.0606192606647848,0.371176466712192,0.181171465672054,0.0424957577259306,0.000305995983595486,0.381130840977581,0.0348271837439408,0.0289360706184766,0.000114866194252383,0.012274793306343,0.160078702293463,0.00040866964523123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sus_scrofa,0.00500921658694709,0.0582349876689806,0.000487363242041239,0.0315810546930071,0.0315607070180587,0.0107209095807868,0.0419428074007896,0.0341303325456859,0.00381645582428669,0.000113002724503763,0.0353844066736464,0.257431654545413,0.0122140063330866,0,0.00162869242404218,0.0557793261439237,0.00507347763852617,0.01393581743195,0.00924057261680733,0.0304638821498979,0.0701032410931436,0.054210772231122,0.0566794696268799,0.00503159683951804,0.0028939249864457,4.4851731217932e-09,0.0212453207593312,0.0804720635172665,0.0400406537436742,0.100540202645235,0.0467737669777762,0.0913262296640337,0.0128823026921888,0.19035492376812,0.0541933124684472,0.173838651944465,0.142528096849975,0.050456380591293,0,0.285853367134028,0.0161892017742514,0.037350837728777,0.0548386392086763,0.0926642238349807,0.0790675896697738,0.0180355462286719,0.0118831119370983,0.0567005366977114,0.0120769952943207,0.0703873542474139,0.00385758392673052,0.0130786162738742,0,0.000880401577084244,0.133646083500384,0.0142974638772926,0.00542850803443895,0,0.0254426516672462,0.00165813506695112,2.22044604925031e-16,4.64524418930523e-09,0.00454459474160618,0.00107945127116338,0.0550205569822196,0.0112038430871795,0.0131312861132622,0.023052764824121,0,0.0156221702678028,0.208247098596786,0.206006663874985,0.045205660143906,0,0.00843742978007855,1.23531358440232e-05,-4.44089209850063e-16,0.0279398658296864,1.74551754860142e-05,2.50372198256077e-05,0.00915664797236437,0.0639663064962434,0.0116776005604222,0.0248273403117957,0.218529964098572,0.0100676600472981,0.0622175364285793,0.0438276309901097,0.00943836808220511,0.00248263134882543,2.97578497899798e-05,0.0419607400792167,0.106054819617503,0.110979585628571,0.0437183834484581,0.160390895575115,0.0156546474992983,0.0318330926705146,0,0.00495151719399067,0.00147333310237019,0.000439197837912797,0.133796084639609,0.0706282922206521,0.0908723130341708,0.15674427493804,0.0191506076213502,0.0315273800783067,0.0643201262953688,0.0527893663717891,0.0163220688860687,0.0619316113298926,0.0397893753252841,0.0818116558771739,0.0460638431564504,0.23813403129455,0.10698274965881,0.00965771321572939,1.33476858081849e-05,0.02952397253641,0.0831544633698313,0.128722714954804,0.0100132984379582,0.0469283324299778,0.0259541895481554,0.00574106876517921,0.0171832481297746,0.142575311851443,0.289171119150521,0.168328784544009,0.0661933508328276,0.00561932091340511,0.134407381268591,0.0159887847872966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvicapra_grimmia,0.0285506745406815,0.137412272862603,0.00453572303471006,0.126213366893142,0.133140389067207,0.00221603981815777,0.460451780127,0.0778099897262957,0.0238543255158676,0.0495925321336997,0.0784383463160666,0.0639310877151557,0.051408996431761,0.000158792844468625,0.0668723819942633,0.451533709141005,0.0573963573383451,0.0193944044032182,0.00878365730542696,0.0559989890451784,0.551198666027116,0.0327073408284428,0.237939789986999,0.0382804377859606,0.0390604937252931,3.33619571146748e-06,0.000761694764437215,0.465264021550101,0.0335392410967293,0.287042016106218,0.0223592306749598,0.634152629496859,0.0440015906684753,0.0785463835454165,5.55111512312578e-16,0.0375304002826378,0.0413097778367868,0.0275124368850265,0.0118206997174468,0.00245394869835347,0.00116758382459681,0.0185198299517955,0.0502069111052783,0.150715002533909,0.00349582336477283,0.0324943024104473,0.0144797440387866,0.121306140775762,0.0503949033209019,0.397012836008327,0.0178743143797611,0.024843580767254,0.000265812035385782,0.000135224330945816,0.316994066515525,0.138432432610753,0.00148541969412819,0.00345033993260957,0.243114455078346,0.00371596212712644,4.44089209850063e-16,4.2368302843987e-05,0.0232999991117234,0.0245692775315582,0.0811700801030684,0.0179903831380632,0.260006864753933,0.0465767324503989,0.00666207908274608,0.0579039143359174,0.00837330429958538,0.0019056960001812,0.0751128435686381,0.0101425957072078,0.0172668534285361,0.000669737401096882,0.029231344161651,0.025063560711743,0.000826732885633286,0.00529805378248527,0.0331014081103479,0.0493053861846241,0.00096743584186687,0.0175394348354402,0.000417981248233223,0.00926985040827777,0.00207682959134003,0.104064019242173,0.0467678255257094,0.00413412359705823,0.00118117450368216,0.0159593123512466,0.450573208897523,0.0530499672737599,0.0878972902833356,0.145356212898311,0.09193614665197,0.0666255603933638,0.00039642468025114,0.129260889754503,0.0324315114100925,0.00744103434961496,0.171992004208924,0.462843709837141,0.250913500266784,0.0976502710480509,0.190022162171289,0.220234408293376,0.0435104569900416,0.410499708264892,0.0838681625368916,0.126686428189679,0.00332851623203334,0.199723861668544,0.0438792362522564,0.00446568430128613,0.446693275491614,0.123962032782305,0.00377663887796353,0.122452866976522,0.379922993948778,0.214496042133148,0.0268441514519916,0.430180990420258,0.0137891334833926,0.002414932223198,0.0204147987321903,0.0385427085702684,0.0478854924602891,0.446541472304871,0.183633171777394,0.0753253112899207,0.000117717093401692,0.0431138545336421,0.0744261204374408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syncerus_caffer,0.128867266110887,0.265473462001572,0.0999175215044732,0.0976613138433905,0.0585197375767854,0.0392753944326911,0.155171517884006,0.0467016435072465,0.120220274257582,0.15247676545599,0.200543556047156,0.0863875491173758,0.035884852825147,0.00125390812390225,0.163924450700859,0.0702803845044049,0.0848311485516896,0.00818919615154612,0.00416415308403073,0.118798468175909,0.117913850142411,0.0174087032832001,0.192770005205335,0.13599066083118,0.0442688317084076,0.000530425117070132,0.00967217095276152,0.114617667104046,0.0591672048104998,0.264305411758512,0.0141479770857201,0.14273477617161,0.28570100283353,0.0468954150251862,0,0.105291563112096,0.0847129146073677,0.0130133602406652,0.0097684909281891,0.00815649266052842,0.00835290058890525,0.0652112079542259,0.0891859090661392,0.394518528489601,0.0278391468437459,0.157400932852714,0.0368486435635222,0.202358201585348,0.257108122689574,0.222433336049467,0.0909746726880565,0.131484070232175,0.000461389065194551,0.0123788523956186,0.0502603931627044,0.00498753652014761,0.0143201244351534,0.00415172917502316,0.0908835865035371,0.00729247931129018,0.00439694504940569,0.00266719783981828,0.080433440423428,0.092505485093751,0.166275290779675,0.0308528275923513,0.086224263340717,0.162765710953565,0.0101363577204739,0.265116404087279,0.0160577266060904,0.00238708651374275,0.243206636128485,0.0110088575637709,0.222798735319833,0.000728055415935569,0.0472210635821086,0.0743119535442639,0.00533367801597251,0.00851591675049057,0.124625821581903,0.0748124786439011,0.00684390452295303,0.0762934426764271,0.00322013529823972,0.0536369323563488,0.00165592901285183,0.1029671822869,0.104429407124559,0.00760513354644321,0.00308100311356807,0.0850851988696382,0.212604674501276,0.162737032959684,0.321155780765975,0.293401915653742,0.0396795365182666,0.20106042517413,0.00233641555487019,0.0346772430974022,0.103602117609465,0.2152222547607,0.0174239885912036,0.0733514966700255,0.0547993387252524,0.41030240220098,0.0349839362465509,0.0962645594294437,0.193178772238584,0.192169136071731,0.200970366380286,0.505384302874084,0.00549711527093644,0.126565974403763,0.275852323968627,0.00695543074947924,0.0470791340796807,0.0654593610520174,0.0153733905168303,0.0548049106522959,0.213170883968689,0.271185473799612,0.162547777711637,0.245562866416905,0.048632514155593,0.00211169908603037,0.132199360281105,0.0761477342918915,0.082771473331869,0.134195420079449,0.104701098137511,0.163172833834639,3.36964261260508e-06,0.413967870721938,0.062750410145227,0.258790269808685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tapirus_bairdii,0.0456345268352898,0.00671181914456476,0.00586765130502442,8.23949648911526e-05,-1.21872290037572e-10,0.0221409969511779,0.00960778377962124,0,0.0322480538222594,0.101072635110765,0.0567748149940229,0.0329014448287868,6.93208843571824e-06,0.000182365854833222,0.127033428381409,0.0186630981329103,0.100854520917154,0,0.00227748266478267,0.0850759706748799,0.0213303567811856,0.0162911968055828,0.00369506442015388,0.0431487594491903,0.0206164973032373,0,0.00423302338581288,0.0249230264379321,-2.12821760214865e-10,0.0560633796735168,0,0.0253855334499147,0.012212184564529,0.039394548368995,0.0148974369243375,0.0825303332216147,0.0586322068285943,0.0458056128354625,0.0348326485071077,0.117571704435742,0.147185826867062,0.0239784350134445,9.65904733440937e-06,0.0422851944969445,0.0169920018747238,0.0167491200769443,0,0.00860449636887994,0.0223293237811285,0.0136836496311575,0.017726439307085,0.0440767763482864,0.000787227876781094,0,0.041864815088793,0,0.00811761865100957,5.76918656141068e-05,0.00102600327849045,0.000119379413575316,0,0.00402463863019875,0.00519313675553301,0.018969867360801,0.0115775814800885,0.0318546421304591,4.47850004470229e-06,0.0429476213438645,0.0159276556963216,0.0974052558649975,0.0739482726609736,0.0688808566084594,0.058036495592253,0.034982003744883,0.0150715253452977,0.00330136654015112,0.0493049546101526,9.55254348322665e-06,0.00113177187409874,0.00935251046730201,0.0186346680481738,0.282484664739156,0.0763283024447602,0.102442432055057,0.229341949487345,0.0163521128263407,8.05069473441833e-06,0.246985014269283,0.154181749890176,0,0.00321072382985221,0.0230202513329189,0.0287604149936853,0.059905888952141,0.000697539899975008,0.045298184659109,0,0.0117985096394435,0.000468258984710701,0.00223942246691844,0.0636766144835657,0.00380812833415889,0.0353080801957606,0.0185031765420273,0.0143403072567765,0.0143812790869865,0.00452329135415419,0.0139197224682881,0.166244143803218,0.00588015063774006,0.088831398487962,0.0362526679945264,0.0311648909973135,0.00981313277654516,0.0669574722643242,0.0955077219584146,0.0298144567066039,0,0,0.0179198356666691,0.0217336616903503,0.103482536847596,0.0122887385370938,0.0193336640947296,0.0138520937725193,0.00268417015353162,0.020251458405081,0.0603189358614671,0.0525354154375338,0.0683293643706048,0.0317862197592733,0.0922280880188413,0.010669915829945,0.00741104184477825,0.0709783539060304,0.0213697751303528,0.0354600560919188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
