Aepyceros_melampus,Alcelaphus_buselaphus,Alcelaphus_caama,Alces_alces,Alces_americanus,Ammotragus_lervia,Antidorcas_marsupialis,Antilocapra_americana,Antilope_cervicapra,Axis_axis,Axis_porcinus,Bison_bison,Bison_bonasus,Blastocerus_dichotomus,Bos_frontalis_gaurus,Bos_grunniens_mutus,Bos_javanicus,Bos_taurus_primigenius,Boselaphus_tragocamelus,Bubalus_bubalis_arnee,Budorcas_taxicolor,Camelus_bactrianus,Camelus_dromedarius,Capra_hircus_aegagrus,Capra_ibex,Capra_nubiana,Capra_pyrenaica,Capra_sibirica,Capreolus_capreolus,Capreolus_pygargus,Capricornis_crispus,Capricornis_swinhoei,Catagonus_wagneri,Cephalophus_dorsalis,Cephalophus_jentinki,Cephalophus_natalensis,Cephalophus_niger,Cephalophus_nigrifrons,Cephalophus_rufilatus,Cephalophus_silvicultor,Cephalophus_zebra,Ceratotherium_simum,Cervus_elaphus,Cervus_nippon,Connochaetes_gnou,Connochaetes_taurinus,Dama_dama,Damaliscus_korrigum,Damaliscus_lunatus,Damaliscus_pygargus,Diceros_bicornis,Equus_burchellii,Equus_grevyi,Equus_hemionus,Equus_kiang,Equus_przewalskii,Equus_zebra,Eudorcas_rufifrons,Eudorcas_thomsonii,Gazella_bennettii,Gazella_dorcas,Gazella_gazella,Gazella_subgutturosa,Giraffa_camelopardalis,Hemitragus_jemlahicus,Hippocamelus_antisensis,Hippocamelus_bisulcus,Hippopotamus_amphibius,Hippotragus_equinus,Hippotragus_niger,Hyemoschus_aquaticus,Hylochoerus_meinertzhageni,Kobus_ellipsiprymnus,Kobus_kob,Kobus_leche,Kobus_megaceros,Kobus_vardonii,Lama_glama_guanicoe,Litocranius_walleri,Madoqua_guentheri,Madoqua_kirkii,Madoqua_saltiana,Mazama_americana,Mazama_gouazoubira,Mazama_nana,Mazama_pandora,Mazama_rufina,Mazama_temama,Muntiacus_muntjak,Muntiacus_reevesi,Nanger_granti,Nanger_soemmerringii,Neotragus_batesi,Neotragus_pygmaeus,Odocoileus_hemionus,Odocoileus_virginianus,Oreamnos_americanus,Oreotragus_oreotragus,Oryx_beisa,Oryx_gazella,Oryx_leucoryx,Ourebia_ourebi,Ovibos_moschatus,Ovis_ammon,Ovis_aries_orientalis,Ovis_canadensis,Ovis_dalli,Ozotoceros_bezoarticus,Pecari_tajacu,Pelea_capreolus,Phacochoerus_aethiopicus,Phacochoerus_africanus,Philantomba_maxwellii,Philantomba_monticola,Potamochoerus_larvatus,Potamochoerus_porcus,Procapra_picticaudata,Pseudois_nayaur,Pudu_puda,Rangifer_tarandus,Raphicerus_campestris,Raphicerus_melanotis,Raphicerus_sharpei,Redunca_arundinum,Redunca_fulvorufula,Redunca_redunca,Rhinoceros_unicornis,Rucervus_duvaucelii,Rupicapra_pyrenaica,Rupicapra_rupicapra,Rusa_timorensis,Rusa_unicolor,Sus_barbatus,Sus_cebifrons,Sus_philippensis,Sus_scrofa,Sylvicapra_grimmia,Syncerus_caffer,Tapirus_bairdii,Tapirus_pinchaque,Tapirus_terrestris,Taurotragus_oryx,Tayassu_pecari,Tragelaphus_angasii,Tragelaphus_buxtoni,Tragelaphus_eurycerus,Tragelaphus_imberbis,Tragelaphus_scriptus,Tragelaphus_spekii,Tragelaphus_strepsiceros,Tragulus_kanchil,Tragulus_napu,Vicagna_vicugna
Budorcas_taxicolor,0.0578720062305431,0.165610552296163,0.0197942168483825,0.166021467469894,0.423730549204401,0.102199031803082,0.535361786982697,0.108932733375862,0.353638275849754,0.203433092730615,0.177818029011346,0.168413056831237,0.243706352976169,0.102966604442553,0.148672513485663,0.527598233838478,0.517120277539141,0.533046588644045,0.0875553605872049,0.270046855069744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Camelus_bactrianus,0.0306133079081721,0.258095644034518,0.0905749874762297,0.0941429667504459,0.257244792710533,0.128187861992432,0.51900163813017,0.187962080616096,0.541506845853591,0.0705082574020157,0.182094960126809,0.051647208107975,0.167391912663765,0.06656119481762,0.219925549877695,0.457999963766581,0.460601703671964,0.51390000013939,0.109652037245662,0.24864190672928,0.29230365337616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Camelus_dromedarius,0.144566930441037,0.299462322353363,0.100981711924975,0.0544955821518898,0.111015223806472,0.147936662208921,0.334578230583578,0.107622698698182,0.390768624219632,0.130038501863975,0.271286836051543,0.0184735377567709,0.0431733585356173,0.0641921583565629,0.204605645416137,0.394105847329901,0.317828995070969,0.309735207459055,0.23514730950588,0.287665704458308,0.170068479773186,0.379567011460615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capra_hircus_aegagrus,0.0198326411212366,0.138220793792327,0.035123351257329,0.0623131019999263,0.13132882729764,0.116390009250087,0.29552714106058,0.134964425819969,0.375015297975705,0.0891987042094753,0.156966951793864,0.0451638746697148,0.112064712223528,0.0845965720696059,0.175028051839015,0.26131764314897,0.352973173835263,0.286619277690701,0.0533266417298648,0.177216374315583,0.232719305346794,0.440583003514434,0.294343630332621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capra_ibex,0.00257824205299029,0.0678648631084202,0.00168914360364814,0.303070462170167,0.223254197205977,0.0192775756575796,0.160143943896405,0.0822771876394242,0.0856986169101588,0.033123625514399,0.0265544074322803,0.0610936964577514,0.211412209221629,0.0108949169383962,0.0284041265782152,0.130167630515516,0.127477563260885,0.120514133306912,0.00748394284921361,0.0338023147634495,0.214483914749912,0.151627209292927,0.0418348587045236,0.135679725593363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capra_nubiana,0.00160391042254415,0.00609536734909222,0.00644455385231646,0.0014076563669303,0.000298214097395721,0.0096654535834475,0.0191474921383847,0.00273647989907966,0.0391037342355308,0.00156364279932508,0.0150196243303952,4.37375968215248e-05,0.00117297396053462,0.019208482732523,0.043411332354711,0.00863997377920289,0.0292072649771314,0.0089907221984723,0.000257003081075013,0.00241646146088914,0.0050398501999861,0.0294309989292982,0.0329844638608227,0.124550955434624,0.024363388928863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capra_pyrenaica,0.00237902690602187,0.138758112256079,0.000652177871509063,0.329895334828134,0.172421348818383,0.0319049054561792,0.13832895118307,0.0500853968926956,0.0826118291884144,0.0223077843903026,0.0186818276079691,0.0232083695527623,0.0518226314162576,0.00735037287181084,0.0173296337344633,0.115671482432104,0.0905066353315551,0.0964852683324176,0.0108349691236969,0.0257328112624911,0.126354384901414,0.116286225614088,0.0799597623806875,0.118259786960092,0.227191728999439,0.00923535700207756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capra_sibirica,0.0711204515367143,0.237853428064286,0.0403224182600563,0.140062134111462,0.37668418437342,0.0957752066730215,0.627543520639142,0.125951904703858,0.477926298926586,0.168004574575431,0.177714269266677,0.140647060436052,0.232315486600949,0.0937245859655762,0.150710116250634,0.634254918027588,0.54755994035741,0.583847444993629,0.107013644319189,0.267072432467508,0.704247982042736,0.441711994645749,0.276494521179124,0.299305670704663,0.21321304353027,0.0110614293885974,0.133773675698958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capreolus_capreolus,0.0108661682252899,0.0102632320041599,0.000859172467019165,0.238360726121141,0.233242769578707,0.0301995790740677,0.0483790427324987,0.0655249864536744,0.0214215169700491,0.0212598709251295,0.0423180172162007,0.0767001920386955,0.258149987918342,0.0449958246030466,0.0605369764800956,0.021550641348784,0.113261487170201,0.0839741763580772,0.00746154450953684,0.0665754651639181,0.167982746136948,0.0224390687360551,0.00171515413680356,0.0271694628746675,0.165277253186337,2.48102820877838e-05,0.0349341190461606,0.119226909041101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capreolus_pygargus,0.157682895123104,0.24844467752785,0.0927551795908391,0.109479098597844,0.324513084469915,0.199665706510182,0.390110267973527,0.142514092432011,0.413813946428991,0.269573396235096,0.485040533088561,0.142702890863377,0.195191425059679,0.23339737822283,0.369724604617127,0.462884729342614,0.668230455231511,0.537130211669493,0.153334882941888,0.508595339845546,0.573033731621277,0.305307418630369,0.228997874685981,0.225114933192125,0.111304650921539,0.00854408571341192,0.0809702882629609,0.527712629744091,0.165403680523122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capricornis_crispus,0.0007017776991739,0.180220372088907,0.000138341944528997,0.123995622113942,0.417286972445748,0.00480936029480017,0.65702432042729,0.11431520114721,0.407817950189799,0.108057897937478,0.0285753485328535,0.161933858794791,0.180003656259773,0.0374213638400195,0.0178897015329709,0.612210872247698,0.389600841848241,0.602576094000699,0.121839087288436,0.213729578665635,0.612179404000263,0.39057071427341,0.259453678368595,0.232958347934085,0.135029248764751,0.00074199399346131,0.110086636554001,0.642297687177838,0.0845823130746063,0.40040143529934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capricornis_swinhoei,0.0737435812334961,0.0928883690630526,0.00701957927582164,0.0841693714354935,0.0883432812734318,0.0528592381840218,0.0468826887391198,0.0207740818640759,0.0814718470547928,0.218692359181952,0.348740585996516,0.0147997906005339,0.134598098881997,0.181290580703661,0.207188848085913,0.0869663484992614,0.201385388034849,0.0697959897515449,0.0150416230072109,0.271733721757485,0.161122445541083,0.0526239382086754,0.0655603015489967,0.0833905793100115,0.0595136548932886,0.0115805836178171,0.029829943278848,0.140835315273939,0.156773359968612,0.296529860244715,0.0410553923870907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Catagonus_wagneri,0.113931256645602,0.200798677621252,0.343313570231383,0.000641391823136495,0.000256369634993092,0.23461900186486,0.127189567476729,0.0243855321935228,0.306180049202176,0.0491433197747876,0.283458637462004,0.00245537387418948,0.00287309755851439,0.185660287067422,0.34786951049262,0.0924145705807333,0.24200080088321,0.151167058431228,0.183747161223723,0.181982279867561,0.0216659489828048,0.178427277711693,0.204451850580769,0.203249863592845,0.00807144349269606,0.0513295985133991,0.0152977153795553,0.0474823635262257,0.000460861311410654,0.115261555316792,5.54787571604987e-06,0.00844504699720272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cephalophus_dorsalis,0.0482060944529036,0.0586701171924962,0.0114804082832245,0.0895313935139848,0.175254351723385,0.0820610515141015,0.0970789606145435,0.105706207737472,0.0784367947213029,0.124712711656185,0.276174000414919,0.102368894756989,0.149138960101727,0.253922530431596,0.227810077720854,0.0865389009306712,0.247846090700386,0.162950881190936,0.0324939732318423,0.259006218903469,0.235371489425436,0.0648721805011565,0.0183850824206783,0.064627394294908,0.0406934091355733,6.54444972516544e-05,0.0211007935886663,0.170374707021464,0.171572498035661,0.402822740128294,0.127843071279394,0.327043473369274,0.008549221971903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cephalophus_jentinki,0.0065172028770939,0.00894228935858177,0.0021367780012681,0.000506404687764306,0.00063084556478088,0.0158395435569337,0.000480300683910362,0.000556529023119978,0.00520656233980243,0.0748420060563841,0.144625401146811,0.00122984240236268,0.0011288920201562,0.141781256817989,0.0615697895895808,0.00612048357968908,0.0468083482404524,0.00202669134344624,0.000407484870648123,0.0907660173660978,0.0217691985015734,0.00036315635334061,0.00182328425321654,0.00446530782204679,0.000660731797230141,2.8013897501733e-06,0.000346944436622643,0.0178190331054222,0.00350733948745363,0.103227357978204,0.00053347902315537,0.199641514231077,0.00158284902930628,0.225851480166271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cephalophus_natalensis,0.176021403521511,0.0651722747274027,0.0130299828242276,0.00459486365885098,0.0150731752896934,0.12475597869763,0.0127729693018014,0.034886521092258,0.0624532560883907,0.113661145167609,0.178884892464153,0.0295315729693255,0.0107815679946651,0.187490442165352,0.209398764364612,0.0438373612545323,0.113312281867746,0.0391787544688698,0.0382150755642022,0.156234572946325,0.0873763560275227,0.0162035714041689,0.0334694269734632,0.0235185925814417,0.00394318653784576,0.000189046876027721,0.00165583520737378,0.0676244107816013,0.0807898870302766,0.198434695523007,0.0215588947298763,0.141307815273873,0.018822081855966,0.255318713664472,0.0453383246798849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cephalophus_niger,0.0243171405512871,0.07365881460319,0.00399621915635673,0.179443794895654,0.367223223976303,0.0679045749294805,0.245141536012264,0.159645104098208,0.172440422042001,0.10739111067176,0.260790615415879,0.188104035892925,0.306910725356172,0.149559805567472,0.185591455727634,0.187726633312949,0.416500836634458,0.347953262446852,0.0166991284053056,0.269033173897294,0.44370848597042,0.196310753005352,0.0499156867931505,0.168843618461734,0.155095695422892,0.000639166755537768,0.0730087816158358,0.374213839412539,0.216350325389797,0.499933951345774,0.300997116406127,0.373697927882844,0.0112177545960617,0.473812725345561,0.173007131204934,0.129125366021619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cephalophus_nigrifrons,0.02991718953774,0.106777708819873,0.00219366647587849,0.147446803127066,0.326972512550625,0.022490350592528,0.34028068859751,0.105160596681814,0.24192133295941,0.117365109717853,0.13802727580508,0.137467500251186,0.237899336257683,0.0698475988306317,0.0859966125351731,0.305934042483543,0.340408494203867,0.324952416445866,0.0333709843477602,0.185022674977152,0.511358686464753,0.252715745668807,0.0846935995611989,0.207840848935583,0.257100565589959,0.00117636741705651,0.113028252244262,0.503700240561229,0.139084766300644,0.394318968476356,0.377310418136158,0.259112017504957,0.00341583539362755,0.207776949461376,0.0908150321495473,0.0416506546188771,0.447398127807699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cephalophus_rufilatus,0.0937472066515321,0.086376912193008,0.0440145466341015,0.000530571023578563,0.000484645263415406,0.0809117217402709,0.00483663416550539,0.000892953021864318,0.0655861344964443,0.231558329874176,0.245975659144869,0.00102564375788117,0.000594129973466306,0.105491764478492,0.156712461513299,0.0543269442627321,0.124582072480298,0.0268879405488563,0.0247800503179767,0.208075497120344,0.0508354079538973,0.00933263212955626,0.0428578145133613,0.0372412354594487,0.00220745240301323,0.000613821806379145,0.000584534416556814,0.0461089602471682,0.0038637119632513,0.143899654454258,0.000366361976372631,0.134964258255207,0.0942838462197365,0.111907593766077,0.0963827281868129,0.0471018125757349,0.0890388944820846,0.0515951959133901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
