,IsDomesticated,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Aspect_10deg,BulkDensity_10min,ClayPercentage_10min,current_10arcmin_annualPET,current_10arcmin_aridityIndexThornthwaite,current_10arcmin_climaticMoistureIndex,current_10arcmin_continentality,current_10arcmin_embergerQ,current_10arcmin_growingDegDays0,current_10arcmin_growingDegDays5,current_10arcmin_maxTempColdest,current_10arcmin_minTempWarmest,current_10arcmin_monthCountByTemp10,current_10arcmin_PETColdestQuarter,current_10arcmin_PETDriestQuarter,current_10arcmin_PETseasonality,current_10arcmin_PETWarmestQuarter,current_10arcmin_PETWettestQuarter,current_10arcmin_thermicityIndex,OrganicCarbon_10min,PhCaCL_10min,slope_10deg
Rusa_timorensis,FALSE,181.324125230203,92.2596685082873,50.0865561694291,3323.13996316759,267.659300184162,82.8176795580111,184.841620626151,219.513812154696,144.659300184162,221.701657458564,136.333333333333,1423.41620626151,192.817679558011,59.073664825046,35.8103130755064,535.705340699816,207.066298342541,479.46408839779,276.570902394107,2.23372331783694,133.765682656827,20.5332103321033,1188.92067306828,25.0118048792605,0.147790054240115,9.4108654390163,278.996405698098,78387.2071823204,78367.0331491713,178.782688766114,182.85635359116,11.6537753222836,60.3254327264719,76.8863173848358,3544.88939373094,136.579522078428,125.752319195433,434.355432780847,166.328413284133,48.0184501845018,0.0198457053273143
Rusa_unicolor,FALSE,238.021052631579,109.189473684211,51.7052631578947,3481.06315789474,348.589473684211,119.210526315789,229.378947368421,253.842105263158,219.831578947368,279.431578947368,189.642105263158,1501.23157894737,370.568421052632,14.0631578947368,103.421052631579,897.305263157895,67.2210526315789,399.221052631579,133.421052631579,3.30316518545151,133.747368421053,25.9368421052632,1558.54084022924,64.4101049423218,-0.073578949703982,10.6042105461422,287.475683111893,102886.389473684,102685.736842105,244.557894736842,232.357894736842,11.7789473684211,100.091158013595,128.207895178544,2935.85221782484,164.675578709653,123.488631238435,579.192105263158,180.231578947368,58.6842105263158,0.0217216698449767
Sus_barbatus,FALSE,258.095238095238,79,87.4285714285714,349.47619047619,306.047619047619,216.095238095238,89.9523809523809,255.142857142857,258.904761904762,261.52380952381,252.571428571429,2744.61904761905,347.095238095238,152.285714285714,23.5714285714286,928.285714285714,507.809523809524,565.714285714286,875.095238095238,3.12279432018598,118.666666666667,19.8571428571429,1494.37284923735,1.5185714222136,0.440476194733665,1.19047619331451,1013.76619175502,111520.285714286,111520.285714286,285.619047619048,221.619047619048,12,114.15523710705,126.704283578055,892.65191359747,130.749048505511,115.80380939302,681.714285714286,252.619047619048,45.9523809523809,0.00931263843917155
Sus_cebifrons,FALSE,264.230769230769,80.4615384615385,79.3076923076923,590.307692307692,318.461538461538,217.384615384615,101.076923076923,262,262.461538461538,272,256.538461538462,2149.46153846154,291.769230769231,52.2307692307692,46.2307692307692,804.461538461538,193.769230769231,439.076923076923,347.692307692308,3.58763372898102,121.384615384615,25.7692307692308,1511.77076134315,43.8215386317327,0.290769235445903,2.07692305858319,708.512305626502,114225.230769231,114225.230769231,290.923076923077,231.769230769231,12,108.54692195012,130.466153071477,1364.40305739183,139.608462993915,124.313843947191,703.307692307692,268.615384615385,52.7692307692308,0.0178824086906388
Sus_philippensis,FALSE,254.125,93.1875,83.25,433.375,312.125,200.9375,111.1875,252.875,253.5,259.0625,248.6875,2331.0625,299.875,109.6875,30.125,818.25,368.125,523.3125,567.0625,3.40212375842608,124.642857142857,24.8571428571429,1595.27937316895,15.7537500858307,0.2506249997532,1.43125000596046,713.298128128052,109868.625,109868.625,291.6875,211.625,12,123.015000343323,137.431874752045,999.698123931885,143.679375648499,127.24749994278,671.0625,224.714285714286,52.3571428571429,0.0292749629118659
Sus_scrofa,TRUE,117.352272727273,85.125,30.3863636363636,6845.14772727273,265.590909090909,-11.9659090909091,277.556818181818,150.977272727273,68.3409090909091,204.818181818182,30.1363636363636,591.522727272727,68.7613636363636,33.4886363636364,22.1704545454545,183.909090909091,116.659090909091,150.727272727273,141.204545454545,2.49722325148318,122.045454545455,23.8295454545455,877.844435258345,52.402272679589,-0.318863631480119,19.2982953895222,78.4715908223932,48779.5397727273,38602.1590909091,53.4090909090909,161.840909090909,7.13636363636364,21.6329545432871,53.958181923086,4743.63909079812,131.17591008273,94.3088636398315,177.127840909091,513.079545454545,64.1363636363636,0.0150039408108569
Sylvicapra_grimmia,FALSE,272.42641509434,132.61320754717,63.2716981132075,2005.37358490566,378.984905660377,168.918867924528,210.066037735849,257.845283018868,260.215094339623,301.552830188679,251.162264150943,892.971698113208,223.320754716981,2.16037735849057,104.798113207547,566.650943396226,11.3754716981132,129.660377358491,339.530188679245,3.34513399609417,141.467924528302,20.3981132075472,1944.2630794885,76.7997924804688,-0.536867923075158,6.17443393963688,145.720357815724,117775.596226415,117775.596226415,306.766037735849,241.667924528302,11.9641509433962,143.742736859592,160.263641343027,1953.70558621389,185.082112985287,142.287378764602,719.32641509434,136.696226415094,57.2735849056604,0.00517882378651093
Syncerus_caffer,FALSE,247.631051752922,131.951585976628,65.9649415692821,1901.40567612688,347.519198664441,144.969949916528,202.549248747913,245.095158597663,230.419031719533,272.711185308848,224.971619365609,875.282136894825,197.041736227045,7.53088480801336,91.4123539232053,490.929883138564,32.9298831385643,201.530884808013,211.943238731219,3.31935788023104,135.397328881469,23.8380634390651,1833.21012743407,69.8668777867032,-0.518681135513697,5.80367278604953,159.320534459339,107069.10851419,107069.10851419,285.237061769616,212.048414023372,11.991652754591,133.368463837842,144.094875329325,1981.98648137521,174.888380595161,145.782621546062,644.637729549249,150.130217028381,58.2186978297162,0.00783929029652205
Tapirus_bairdii,FALSE,245.064676616915,108.034825870647,67.6169154228856,1506.60696517413,324.542288557214,164.646766169154,159.89552238806,252.049751243781,244.268656716418,261.572139303483,223.507462686567,2595.85074626866,427.427860696517,54.4925373134328,61.8059701492537,1126.12437810945,200.393034825871,553.587064676617,452.880597014925,3.0126594477032,116.237373737374,29.8282828282828,1634.0742351475,44.6368158634622,0.255024873313323,4.56716417791832,585.882340919912,105945.76119403,105945.76119403,274.542288557214,207.970149253731,12,111.982835456507,145.392437493623,2175.21553305251,160.300547092115,140.840895619558,639.925373134328,492.237373737374,59.969696969697,0.0223581445879339
Tapirus_pinchaque,FALSE,111.5,96.3,88,380.4,168,59,109,110.3,111.6,114.6,105.4,1620.8,183.5,91.3,21.3,510.7,307.5,410.4,427.3,2.80439037084579,83.9,18.4,1101.42899780273,4.92699999809265,0.30899999961257,1.16999999880791,525.652005004883,48211.2,48211.2,147.3,67.2,8.4,84.2540000915527,94.0529998779297,657.656994628906,96.382999420166,86.9749996185303,239.5,1210,54.5,0.0718519582413137
Tapirus_terrestris,FALSE,206.465288035451,133.289512555391,56.314623338257,3437.17282127031,318.549483013294,83.5686853766617,234.980797636632,226.890694239291,173.400295420975,249.175775480059,161.776957163959,1727.71196454948,202.660265878877,89.1831610044313,21.4505169867061,523.437223042836,327.567208271787,496.697193500739,363.518463810931,3.31083420821448,113.129985228951,15.5997045790251,1606.37829788185,12.4035746568767,0.0675627769712507,10.0382572447708,252.213174276197,89282.6322008863,89282.6322008863,223.77400295421,189.72082717873,12,77.6306076275193,102.493812718807,4413.48416304483,184.861430969689,174.23304327059,512.497045790251,134.626292466765,51.533234859675,0.00805372626205925
Taurotragus_oryx,FALSE,198.70297029703,133.019801980198,68.2475247524752,2092.0396039604,293.762376237624,93.7821782178218,199.980198019802,212.287128712871,174.772277227723,221.287128712871,168.80198019802,702.891089108911,140.069306930693,9.69306930693069,76.950495049505,340.465346534653,42.3168316831683,236.891089108911,64.4851485148515,2.98338190589062,130.09900990099,23.4059405940594,1626.05524467242,63.6070296410287,-0.550396038643499,6.08960394930131,138.695742928156,85927.7227722772,85849.3069306931,232.80198019802,158.534653465347,11.8415841584158,107.585544850567,116.930198518356,2409.76683180403,160.293366158363,142.990594089621,489.460396039604,216.60396039604,57.1584158415842,0.0114084436520982
Tayassu_pecari,FALSE,248.370253164557,101.136075949367,71.120253164557,1241.9746835443,323.041139240506,177.322784810127,145.71835443038,253.939873417722,243.094936708861,262.455696202532,231.148734177215,2245.67405063291,349.819620253165,57.0316455696203,51.4715189873418,911.332278481013,212.632911392405,414.5,552.838607594937,2.709295354666,125.572784810127,27.5253164556962,1613.81044257442,39.9031329509578,0.188575949531662,3.71281644456749,586.098355353633,107372.67721519,107372.67721519,275.240506329114,208.879746835443,12,112.015411449384,136.786962460868,2073.7635600416,158.440348613111,138.043481247335,646.601265822785,298.71835443038,51.6708860759494,0.00858603855518746
Tragelaphus_angasii,FALSE,222.966850828729,123.016574585635,56.8121546961326,3010.01657458564,317.353591160221,102.977900552486,214.375690607735,257.044198895028,181.259668508287,257.066298342541,180.580110497238,696.381215469613,115.243093922652,16.2707182320442,63.4475138121547,312.988950276243,56.8618784530387,311.933701657459,56.9834254143646,2.4433212718202,137.519337016575,16.9558011049724,1572.88286780257,54.1047519978897,-0.540773473309549,8.63453051003303,114.98939120045,96388.0110497238,96388.0110497238,246.591160220994,205.662983425414,12,89.1018787615866,90.0420998842018,3562.70122582873,169.135249522509,169.435967123969,566.610497237569,92.0331491712707,62.0055248618785,0.00592301274365228
Tragelaphus_buxtoni,FALSE,109.8,130.066666666667,78.9333333333333,671.8,189.866666666667,25.8,164.066666666667,106.6,105.333333333333,118.066666666667,100.733333333333,1087.6,159.4,21.8666666666667,46.8666666666667,419.533333333333,103.266666666667,321.866666666667,176.933333333333,2.42548957665761,133,39,1258.0713297526,43.2086664835612,-0.123333333184322,2.0033333381017,235.402001953125,47467.2,47467.2,166,55.8,7.93333333333333,97.6806676228841,104.567998758952,707.165340169271,112.512667338053,100.22933400472,231.633333333333,169,60,0.0567016397913297
Tragelaphus_eurycerus,FALSE,255.181818181818,96.4,76.8181818181818,733.527272727273,323.454545454545,198.236363636364,125.218181818182,254.2,255.818181818182,264.981818181818,246.418181818182,3093.21818181818,456.236363636364,92.0909090909091,45.8727272727273,1071.47272727273,395.381818181818,568.636363636364,822.727272727273,4.03366826881062,124.163636363636,30.8363636363636,1632.33690962358,22.9247271277688,0.457272718846798,2.32727272510529,834.923284634677,110260.145454545,110260.145454545,283.109090909091,211.927272727273,12,123.178000571511,140.876000976562,1250.41253773082,153.787094116211,131.908363342285,669.8,218.672727272727,42.3454545454545,0.00323162729936567
Tragelaphus_imberbis,FALSE,233.393442622951,141.491803278689,79.0983606557377,1072.50819672131,325.344262295082,148.967213114754,176.377049180328,239.262295081967,219.098360655738,245.639344262295,218.377049180328,609.311475409836,152.819672131148,4.67213114754098,95.8688524590164,290.754098360656,17.7704918032787,215.622950819672,19.8524590163934,2.01751330188002,143.065573770492,27.0327868852459,1889.77312932249,70.924262312592,-0.670327868129386,3.34262297583408,118.376065613794,100898.262295082,100898.262295082,281.327868852459,174.377049180328,12,140.746393672756,142.164754648678,1512.1141097272,173.030984597128,160.747214520564,607.114754098361,120.311475409836,60.0983606557377,0.0153184296259347
Tragelaphus_scriptus,FALSE,245.445969125214,127.804459691252,63,2110.75471698113,346.025728987993,142.281303602058,203.744425385935,241.917667238422,228.291595197256,273.507718696398,220.320754716981,886.234991423671,194.67409948542,9.56260720411664,87.5283018867924,499.946826758147,37.4271012006861,188.029159519726,275.238421955403,3.29054587990098,137.365051903114,20.9359861591695,1776.12622321572,67.6540646593935,-0.484545455526682,6.34588334112593,154.93001642767,106095.828473413,106095.828473413,276.740994854202,215.658662092624,11.8987993138937,124.4101547058,138.076947292374,2234.44018429058,172.611234818683,138.821956065261,636.747855917667,135.854671280277,59.7820069204152,0.0084548078973123
Tragelaphus_spekii,FALSE,248.045454545455,105.863636363636,74.7045454545455,1108.15909090909,323.272727272727,181.136363636364,142.136363636364,247.75,248.204545454545,261,232.863636363636,1291.56818181818,211.977272727273,17.1136363636364,60.7954545454545,546.727272727273,83.5909090909091,294.840909090909,321.477272727273,3.93526367030361,127.045454545455,23.6590909090909,1662.70318326083,53.6459085074338,-0.221363641744988,3.39318182928996,322.187043450095,107275.909090909,107275.909090909,276.431818181818,206.068181818182,12,123.801137057218,140.452499042858,1278.85728038441,154.380225788463,137.785454663363,649.272727272727,210.659090909091,52.1590909090909,0.00521927712675692
Tragelaphus_strepsiceros,FALSE,210.788830715532,143.684118673647,57.0383944153578,3406.78534031414,320.616055846422,71.1972076788831,249.418848167539,241.823734729494,162.86387434555,247.584642233857,162.015706806283,573.612565445026,116.858638743456,7.47993019197208,86.0575916230366,318.561954624782,25.5671902268761,244.392670157068,26.0349040139616,2.84342925445665,135.806282722513,18.6631762652705,1677.64345647735,67.1474344143693,-0.647120417685721,9.72277489507386,83.3760905507139,91159.8219895288,91159.8219895288,237.724258289703,184.371727748691,11.9301919720768,97.551029491591,98.7453576199463,3559.25610862852,177.528359737696,165.754833947093,516.848167539267,72.8132635253054,62.2966841186736,0.00725813725175917
Tragulus_javanicus,FALSE,258.545454545455,92,84.4545454545455,351.818181818182,312.818181818182,204,108.818181818182,256.545454545455,256.545454545455,261.909090909091,254.090909090909,3023.27272727273,385.454545454545,124.454545454545,37.4545454545455,1095.09090909091,415.818181818182,765.181818181818,602,3.40846591856745,117.727272727273,23.9090909090909,1611.63272372159,14.1745456348766,0.446363633329218,1.12272726947611,930.806374289773,111757.090909091,111757.090909091,296.636363636364,217,12,128.397272976962,132.324546813965,949.692721280185,137.487274169922,133.895453713157,680.409090909091,320.818181818182,48,0.0343320824047421
Tragulus_kanchil,FALSE,261.357142857143,84.8571428571429,73.9285714285714,857.214285714286,318.571428571429,201.071428571429,117.5,259.928571428571,251.714285714286,270.714285714286,248.785714285714,1735.28571428571,251.928571428571,74.3571428571429,46.8571428571429,645.357142857143,255.571428571429,417.571428571429,415.428571428571,1.46684225542205,125.571428571429,25.8571428571429,1539.39143589565,24.792857170105,0.0271428546735219,2.68928575515747,549.328574044364,112910.142857143,112910.142857143,291,228.214285714286,12,113.888569968087,121.84500013079,1152.45787702288,137.8707144601,122.074286869594,690.321428571429,181.214285714286,47.0714285714286,0.0102283506255065
Tragulus_napu,FALSE,261.153846153846,80.0769230769231,83.2307692307692,496.461538461538,312.230769230769,214.846153846154,97.3846153846154,257.692307692308,260.307692307692,266.923076923077,254.076923076923,2602.38461538462,360.692307692308,127.307692307692,33.2307692307692,940.769230769231,443.615384615385,536.538461538462,732.615384615385,2.86333264907201,126.230769230769,24.6153846153846,1507.04002028245,10.6061537082379,0.373846150361575,1.63461538920036,920.388460599459,112896,112896,288.923076923077,226.538461538462,12,112.053845332219,127.829231262207,1066.63462242713,133.268462547889,114.766153775729,691.269230769231,181.384615384615,47.3076923076923,0.0107967305666534
Vicagna_vicugna,TRUE,55.5833333333333,164.5,74.0833333333333,1428.91666666667,153.75,-68,221.75,68.6666666666667,34.25,69.4166666666667,33.0833333333333,691,159.083333333333,4.08333333333333,96.8333333333333,433.166666666667,19.5833333333333,397.583333333333,20.1666666666667,3.62982739011447,126.666666666667,15.3333333333333,1117.73499552409,68.5783335367839,-0.379166667660077,4.0916666785876,113.409167607625,23806.25,16067.125,127.833333333333,3.25,0.75,75.5175005594889,74.8483336766561,1547.08167521159,101.828333536784,98.6883335113525,66.3333333333333,158.833333333333,56.9166666666667,0.0466856915736571
